iter	Logloss
461	0.03044169899
462	0.03037096427
463	0.03027967709
464	0.03016653294
465	0.03007455958
466	0.0300255946
467	0.02994395853
468	0.0298707524
469	0.02979845535
470	0.02972317711
471	0.02965645674
472	0.0296047548
473	0.02951744514
474	0.02945250224
475	0.02936700495
476	0.02928706301
477	0.02923775882
478	0.02914164124
479	0.0290818292
480	0.02901251917
481	0.02897709947
482	0.02884574053
483	0.02878655651
484	0.02872090805
485	0.0286560078
486	0.02857687997
487	0.0285207353
488	0.02847220646
489	0.02839950236
490	0.02830926771
491	0.02822107222
492	0.02815811033
493	0.02810288251
494	0.02803240753
495	0.02795799573
496	0.02790965685
497	0.02785545054
498	0.02782362651
499	0.02777203893
500	0.02773626258
501	0.02767730728
502	0.02762086023
503	0.027536619
504	0.02747937334
505	0.0274043529
506	0.02734506033
507	0.0272735774
508	0.02722294931
509	0.02718774671
510	0.02711802769
511	0.02705737246
512	0.02697346075
513	0.02690706602
514	0.02685876009
515	0.02677586408
516	0.02669077966
517	0.02663965923
518	0.02658968825
519	0.02654814526
520	0.02648498372
521	0.02644191525
522	0.0263871003
523	0.02632673
524	0.02629903468
525	0.02627298309
526	0.02619757303
527	0.02614299456
528	0.02606705921
529	0.02598201744
530	0.02593486871
531	0.0258130562
532	0.02573733989
533	0.02563087533
534	0.02558006116
535	0.02553484692
536	0.02542678709
537	0.02539075293
538	0.02533950651
539	0.02529999299
540	0.0252288609
541	0.02516786839
542	0.02511452659
543	0.02502987637
544	0.02496724012
545	0.02491997509
546	0.02486589091
547	0.02477647619
548	0.0247288545
549	0.02465906376
550	0.02463071715
551	0.02454425843
552	0.02449233164
553	0.02444251378
554	0.02434397131
555	0.02429646787
556	0.02423769866
557	0.02420488218
558	0.02415762878
559	0.02409836335
560	0.02407282349
561	0.02399343785
562	0.02394496135
563	0.02388148579
564	0.02383506201
565	0.02378381559
566	0.02372130727
567	0.02367596898
568	0.023613513
569	0.02355511596
570	0.02352917097
571	0.02347917479
572	0.02343972718
573	0.02338240786
574	0.02335104128
575	0.02329097918
576	0.02324564476
577	0.02320787771
578	0.02315331281
579	0.02311132206
580	0.02305501457
581	0.02299955027
582	0.02295931374
583	0.0229098099
584	0.02285160282
585	0.02277801095
586	0.02273246331
587	0.02268203875
588	0.02262137964
589	0.02256818709
590	0.02253003237
591	0.02248286813
592	0.02241980933
593	0.02237395155
594	0.02230265664
595	0.02226978395
596	0.02221678137
597	0.02217881272
598	0.0221441645
599	0.02208160773
600	0.0220544125
601	0.02199601546
602	0.02195942499
603	0.02190017894
604	0.02186622658
605	0.02181136705
606	0.02178548022
607	0.02174445866
608	0.02171847685
609	0.02168646091
610	0.02163827129
611	0.0215692714
612	0.02153170787
613	0.02148828274
614	0.02146449709
615	0.02143884093
616	0.02140182014
617	0.02136199843
618	0.02133861015
619	0.02131145756
620	0.02127202352
621	0.0212352993
622	0.02117747408
623	0.02116377373
624	0.02111381438
625	0.02105907115
626	0.02100985225
627	0.02096164905
628	0.02092176724
629	0.02089434523
630	0.02084577956
631	0.02080656455
632	0.02072245319
633	0.02068739015
634	0.0206350156
635	0.02059684342
636	0.02056324773
637	0.02051027228
638	0.02047829318
639	0.02042840361
640	0.02036789568
641	0.02033508115
642	0.02026941912
643	0.02021946752
644	0.02017603463
645	0.02013741858
646	0.02011832958
647	0.02008703084
648	0.02005374141
649	0.02001343704
650	0.01998723038
651	0.01996323733
652	0.0199385736
653	0.01990919772
654	0.01986134149
655	0.01983169618
656	0.0197851212
657	0.01975408221
658	0.0196977437
659	0.01967233952
660	0.01963492913
661	0.01959527023
662	0.01955022657
663	0.01950759035
664	0.01948563258
665	0.01945781708
666	0.01941336849
667	0.01937139325
668	0.01933426198
669	0.01928400024
670	0.01925086006
671	0.01921502555
672	0.01918988305
673	0.01915423851
674	0.01911745226
675	0.01906221863
676	0.01901538779
677	0.01897420147
678	0.01893154005
679	0.01890242778
680	0.01885777566
681	0.01883765352
682	0.01879123556
683	0.01874658732
684	0.01871687804
685	0.01867420693
686	0.01865400919
687	0.0186093687
688	0.01856805639
689	0.01853931629
690	0.01852908173
691	0.01848804272
692	0.01844347202
693	0.01840167317
694	0.01836157233
695	0.01833538117
696	0.01829166722
697	0.01825030257
698	0.0182096396
699	0.01817892044
700	0.01815314215
701	0.01812618341
702	0.01809924599
703	0.01807281835
704	0.018048143
705	0.01801598557
706	0.01798222511
707	0.01795997077
708	0.01792223861
709	0.01788486892
710	0.01784714645
711	0.01782230827
712	0.01779313591
713	0.01775802636
714	0.01772198638
715	0.01768770063
716	0.01765105782
717	0.01763617314
718	0.01760536093
719	0.01757110037
720	0.01753612069
721	0.01749990238
722	0.01746986552
723	0.01742824306
724	0.01739796584
725	0.01737175143
726	0.01732919662
727	0.01728633749
728	0.0172529395
729	0.01721842308
730	0.01718017532
731	0.01715258079
732	0.0171219062
733	0.01708593989
734	0.01705298773
735	0.01700629839
736	0.01698145828
737	0.01694740513
738	0.0169200432
739	0.01689436378
740	0.01686084949
741	0.01684089792
742	0.01679371043
743	0.01675737001
744	0.01672758126
745	0.01668929085
746	0.01664985874
747	0.01662054294
748	0.01659592574
749	0.01656970358
750	0.0165472302
751	0.01652437303
752	0.01648858311
753	0.01645555341
754	0.01642971892
755	0.01639963941
756	0.01636888729
757	0.01634446586
758	0.0163042681
759	0.01627817387
760	0.01624464116
761	0.01622919532
762	0.01619489988
763	0.01616906441
764	0.01615172867
765	0.01612498993
766	0.01609755144
767	0.01606350992
768	0.01602311638
769	0.01600684383
770	0.01598010024
771	0.01594548012
772	0.0158981395
773	0.01587103731
774	0.01585012335
775	0.01582131735
776	0.01578907753
777	0.01576001082
778	0.01573714977
779	0.0157117737
780	0.01566290371
781	0.01564493412
782	0.01560599823
783	0.01557878459
784	0.01554750136
785	0.01552365854
786	0.01550464417
787	0.01548026442
788	0.01544694397
789	0.01541831241
790	0.01539859055
791	0.01536532825
792	0.01532317565
793	0.01528594746
794	0.01525825795
795	0.01522353219
796	0.01519595898
797	0.01516888587
798	0.01513620508
799	0.01509938492
800	0.01507260547
801	0.01504712182
802	0.01502814138
803	0.01499422585
804	0.01497029095
805	0.01494861424
806	0.01491731648
807	0.01489870917
808	0.01486837573
809	0.01483336697
810	0.0148063239
811	0.01478969179
812	0.01475454734
813	0.01474137519
814	0.01471796268
815	0.01470050288
816	0.01467391921
817	0.01463407617
818	0.01461543688
819	0.01457979233
820	0.0145524149
821	0.01450833363
822	0.01446728105
823	0.0144464456
824	0.01442010131
825	0.01438060815
826	0.01435844685
827	0.01433326946
828	0.0142994838
829	0.01425968922
830	0.01423796793
831	0.01421236895
832	0.01419162944
833	0.01415899614
834	0.01412606627
835	0.01410673014
836	0.01408978206
837	0.01406590338
838	0.01404770409
839	0.01402456586
840	0.01400556991
841	0.01397899496
842	0.01395603118
843	0.01392157582
844	0.0139018617
845	0.01387465582
846	0.01385579264
847	0.01382675597
848	0.01381086237
849	0.01379389395
850	0.01377887551
851	0.01375946378
852	0.01373574889
853	0.0137124992
854	0.01369234023
855	0.01366422622
856	0.01364222581
857	0.01361903524
858	0.01357799526
859	0.01356574966
860	0.0135460462
861	0.01353080486
862	0.01350529019
863	0.01348510215
864	0.01346184955
865	0.01343900692
866	0.01341705206
867	0.01338563411
868	0.01336716927
869	0.0133339942
870	0.01331919577
871	0.01329515814
872	0.01327311411
873	0.01325601872
874	0.01323000202
875	0.01320751702
876	0.01318865094
877	0.01316124637
878	0.01314653614
879	0.01312222229
880	0.01310186754
881	0.01308006872
882	0.01306598942
883	0.01304146332
884	0.01302735592
885	0.01300582459
886	0.01298593215
887	0.01296448029
888	0.01295395595
889	0.01292753026
890	0.01290892392
891	0.01288451121
892	0.01287070329
893	0.01284621595
894	0.01282580112
895	0.01279449657
896	0.01277578652
897	0.01275880938
898	0.0127479875
899	0.01272285469
900	0.01270309018
901	0.01267320935
902	0.01266242527
903	0.01263617694
904	0.01261259191
905	0.01259141434
906	0.01257218384
907	0.0125601563
908	0.01253469882
909	0.01251704712
910	0.01249261406
911	0.01246763245
912	0.01245070667
913	0.01242093924
914	0.01240538775
915	0.01238101285
916	0.01235544778
917	0.01233120081
918	0.01231311007
919	0.01228323118
920	0.01226164655
921	0.01224574907
922	0.01222763217
923	0.01221215143
924	0.01218925065
925	0.01217134794
926	0.01215135954
927	0.01211838994
928	0.01208280936
929	0.01205742456
930	0.0120365484
931	0.01201910217
932	0.0119937009
933	0.0119773101
934	0.01195599975
935	0.0119392552
936	0.01192296133
937	0.01189526504
938	0.01187976783
939	0.01186859317
940	0.01184820547
941	0.01182946442
942	0.0118070269
943	0.01178483459
944	0.01176899042
945	0.0117527954
946	0.01173426175
947	0.01171764126
948	0.01170175735
949	0.01167434599
950	0.01165612732
951	0.01163828179
952	0.0116210827
953	0.01160757328
954	0.01159836994
955	0.01157831758
956	0.01156092853
957	0.01153106418
958	0.01151580345
959	0.01149419556
960	0.0114815429
961	0.0114621961
962	0.01144624919
963	0.01143071322
964	0.01141457441
965	0.01138877772
966	0.01136035357
967	0.01134488835
968	0.01133295773
969	0.01131206024
970	0.01128539225
971	0.01127046201
972	0.01124410319
973	0.01122498803
974	0.01120820375
975	0.01119527972
976	0.01118044058
977	0.011168666
978	0.01115243609
979	0.01111917864
980	0.01110093574
981	0.01108889367
982	0.01107557033
983	0.0110584701
984	0.0110492086
985	0.01103046851
986	0.01101592304
987	0.01099968732
988	0.01097672935
989	0.01095514957
990	0.01094380239
991	0.01092737186
992	0.01090612741
993	0.0108962563
994	0.01087112349
995	0.01085007869
996	0.01083432077
997	0.01081529187
998	0.01080069503
999	0.0107801891
